Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"GPP","Emissions from pre and post agricultural production","040","Austria","7230","Emissions (N2O)","6507","Food Processing","2016","2016","kt","0.006872","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7230","Emissions (N2O)","6507","Food Processing","2017","2017","kt","0.00606","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7230","Emissions (N2O)","6507","Food Processing","2018","2018","kt","0.005919","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7230","Emissions (N2O)","6507","Food Processing","2019","2019","kt","0.005264","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7230","Emissions (N2O)","6507","Food Processing","2020","2020","kt","0.005205","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7230","Emissions (N2O)","6507","Food Processing","2021","2021","kt","0.00551","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7273","Emissions (CO2)","6815","Food Transport","1990","1990","kt","1088.983788","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7273","Emissions (CO2)","6815","Food Transport","1991","1991","kt","1201.775218","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7273","Emissions (CO2)","6815","Food Transport","1992","1992","kt","1203.303094","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7273","Emissions (CO2)","6815","Food Transport","1993","1993","kt","1214.727694","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7273","Emissions (CO2)","6815","Food Transport","1994","1994","kt","1219.37905","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7273","Emissions (CO2)","6815","Food Transport","1995","1995","kt","1236.216601","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7273","Emissions (CO2)","6815","Food Transport","1996","1996","kt","1365.018687","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7273","Emissions (CO2)","6815","Food Transport","1997","1997","kt","1289.70502","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7273","Emissions (CO2)","6815","Food Transport","1998","1998","kt","1447.897423","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7273","Emissions (CO2)","6815","Food Transport","1999","1999","kt","1401.847273","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7273","Emissions (CO2)","6815","Food Transport","2000","2000","kt","1472.100196","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7273","Emissions (CO2)","6815","Food Transport","2001","2001","kt","1579.800361","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7273","Emissions (CO2)","6815","Food Transport","2002","2002","kt","1749.372582","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7273","Emissions (CO2)","6815","Food Transport","2003","2003","kt","1870.637427","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7273","Emissions (CO2)","6815","Food Transport","2004","2004","kt","1896.130153","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7273","Emissions (CO2)","6815","Food Transport","2005","2005","kt","1971.812141","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7273","Emissions (CO2)","6815","Food Transport","2006","2006","kt","1918.608582","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7273","Emissions (CO2)","6815","Food Transport","2007","2007","kt","1946.447277","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7273","Emissions (CO2)","6815","Food Transport","2008","2008","kt","1875.824621","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7273","Emissions (CO2)","6815","Food Transport","2009","2009","kt","1839.186446","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7273","Emissions (CO2)","6815","Food Transport","2010","2010","kt","1908.534144","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7273","Emissions (CO2)","6815","Food Transport","2011","2011","kt","1831.278092","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7273","Emissions (CO2)","6815","Food Transport","2012","2012","kt","1840.778628","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7273","Emissions (CO2)","6815","Food Transport","2013","2013","kt","1943.021428","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7273","Emissions (CO2)","6815","Food Transport","2014","2014","kt","1913.640649","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7273","Emissions (CO2)","6815","Food Transport","2015","2015","kt","1949.996949","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7273","Emissions (CO2)","6815","Food Transport","2016","2016","kt","2019.903819","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7273","Emissions (CO2)","6815","Food Transport","2017","2017","kt","2058.936197","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7273","Emissions (CO2)","6815","Food Transport","2018","2018","kt","2078.244498","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7273","Emissions (CO2)","6815","Food Transport","2019","2019","kt","2086.334895","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7273","Emissions (CO2)","6815","Food Transport","2020","2020","kt","1828.068935","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7273","Emissions (CO2)","6815","Food Transport","2021","2021","kt","1901.622766","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7225","Emissions (CH4)","6815","Food Transport","1990","1990","kt","0.252122","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7225","Emissions (CH4)","6815","Food Transport","1991","1991","kt","0.276248","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7225","Emissions (CH4)","6815","Food Transport","1992","1992","kt","0.26791","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7225","Emissions (CH4)","6815","Food Transport","1993","1993","kt","0.260421","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7225","Emissions (CH4)","6815","Food Transport","1994","1994","kt","0.253931","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7225","Emissions (CH4)","6815","Food Transport","1995","1995","kt","0.248386","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7225","Emissions (CH4)","6815","Food Transport","1996","1996","kt","0.242952","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7225","Emissions (CH4)","6815","Food Transport","1997","1997","kt","0.229408","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7225","Emissions (CH4)","6815","Food Transport","1998","1998","kt","0.245678","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7225","Emissions (CH4)","6815","Food Transport","1999","1999","kt","0.231992","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7225","Emissions (CH4)","6815","Food Transport","2000","2000","kt","0.230548","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7225","Emissions (CH4)","6815","Food Transport","2001","2001","kt","0.237132","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7225","Emissions (CH4)","6815","Food Transport","2002","2002","kt","0.258906","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7225","Emissions (CH4)","6815","Food Transport","2003","2003","kt","0.270053","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7225","Emissions (CH4)","6815","Food Transport","2004","2004","kt","0.267804","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7225","Emissions (CH4)","6815","Food Transport","2005","2005","kt","0.267567","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7225","Emissions (CH4)","6815","Food Transport","2006","2006","kt","0.256288","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7225","Emissions (CH4)","6815","Food Transport","2007","2007","kt","0.25604","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7225","Emissions (CH4)","6815","Food Transport","2008","2008","kt","0.248637","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7225","Emissions (CH4)","6815","Food Transport","2009","2009","kt","0.244991","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7225","Emissions (CH4)","6815","Food Transport","2010","2010","kt","0.248355","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7225","Emissions (CH4)","6815","Food Transport","2011","2011","kt","0.234394","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","040","Austria","7225","Emissions (CH4)","6815","Food Transport","2012","2012","kt","0.235186","E","Estimated value"
